sector_id,sector_nombre,variable_id,actividad_producto_nombre,indicador,unidad_de_medida,fuente,frecuencia_nombre,cobertura_nombre,alcance_tipo,alcance_id,alcance_nombre,indice_tiempo,valor
31,Comercio interno,739,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PAIS,200,Argentina,2021-09-01,1103823.94535
31,Comercio interno,739,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PAIS,200,Argentina,2021-10-01,1226503.66242
31,Comercio interno,739,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PAIS,200,Argentina,2021-11-01,1213625.229758
31,Comercio interno,739,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PAIS,200,Argentina,2021-12-01,1679028.684786
31,Comercio interno,739,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PAIS,200,Argentina,2022-01-01,1401929.428753
31,Comercio interno,739,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PAIS,200,Argentina,2022-02-01,1370639.588832
31,Comercio interno,739,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PAIS,200,Argentina,2022-03-01,1589042.72772
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2017-01-01,93107.782
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2017-02-01,92915.81
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2017-03-01,100084.403
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2017-04-01,106051.971
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2017-05-01,95746.804
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2017-06-01,98400.204
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2017-07-01,114881.666
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2017-08-01,107410.201
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2017-09-01,102602.60014
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2017-10-01,107305.83073
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2017-11-01,102643.68532
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2017-12-01,136450.28478
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2018-01-01,107558.90357
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2018-02-01,106681.56133
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2018-03-01,123120.11497
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2018-04-01,112442.33921
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2018-05-01,110067.7156
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2018-06-01,116737.77266
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2018-07-01,132748.1287
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2018-08-01,124917.18105
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2018-09-01,126444.19438
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2018-10-01,126607.74387
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2018-11-01,130764.45894
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2018-12-01,173297.61589
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2019-01-01,130684.08518
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2019-02-01,130826.08797
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2019-03-01,157151.59894
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2019-04-01,146966.4259
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2019-05-01,149587.86456
